country,country_code,date_added,has_expired,job_board,job_description,job_title,job_type,location,organization,page_url,salary,sector,uniq_id,predictions
United States of America,US,,No,jobs.monster.com,"Project Coordinator needed for multi-department telecom construction project. 6 month+ contract assignment in Austin, TX. Previous wireless telecom experience is a plus!Responsibilities for the Project CoordinatorSupport of Construction Manager by maintaining document control and tracking project activities within project timelinesGather all project information: schedules, data requests, assignments, tasks, and project meetingsWork with project team to understand and assist with tracking all work, task and project assignmentsAssist in developing a comprehensive workflow process for projectMonitor and modify project schedule as assignedMaintain document control, database management, track project activities and team communicationAssists project team and team lead in strategic meetings and follow up with meeting notesSchedule project follow up meetings as neededRequirements for the Project Coordinator2-3 years experience as a Project CoordinatorExperience with Ariba or SAP Experience creating purchase ordersStrong Excel and Powerpoint skills Previous wireless telecom experience a plusBenefitsIndustry leading contractor benefitsThis Job is located in Houston, TX -> United States",Project Coordinator - Construction/Wireless Telecom/Microsoft Excel Job in Houston,Full Time Temporary/Contract/Project,"Houston, TX 77027",,http://jobview.monster.com/project-coordinator-construction-wireless-telecom-microsoft-excel-job-houston-tx-us-169706168.aspx?mescoid=1100034001001&jobPosition=18,25.00 - 34.00 $ /hour,,a835d0508c38eae2523702900ecf1fac,CONSTRUCTION
United States of America,US,,No,jobs.monster.com,"The Austin Office of Baker Botts LLP is currently seeking a Legal Secretary for our IP Department. The person filing this position would, under general supervision, serve as secretary to a number of patent attorneys. This position involves preparing documents and correspondence which require knowledge of patent prosecution and preparation of corresponding documents such as documents associated with the filing of patent applications, Information Disclosure Statements, Response to Missing Parts, Amendments and other miscellaneous U.S. Patent  and Trademark Office responses. This position would also perform a wide variety of other routine secretarial and administrative tasks including support for billing and cost reimbursements.Essential Duties and Responsibilities:Provides confidential administrative support to legal staff;  Performing a wide variety of typing assignments which may be confidential in nature and require research to complete; operating a personal computer to compose, edit, revise, tabulate, and print letters, tables, reports, pleadings, and other materials. Prepares documents and correspondence requiring knowledge of legal terminology and document formats associated with U.S. patent prosecution. Establishes, maintains, processes, and/or oversees files, correspondence, databases, records, dockets of pending due dates, certificates, and/or other documents. Scheduling appointments and performing other duties related to maintaining supervisor's schedule; may schedule and coordinate meetings and conferences, including travel and lodging arrangements, facilities, and vendor and conference participant payments. Gathers relevant information and documents. Arranges teleconferences with local, regional, and national clients, as required. Opens and routes office mail as appropriate. Performs miscellaneous job-related duties as assigned.Job Requirements:High school diploma or GED; at least 3 years of experience that is directly related to the duties and responsibilities specified including the patent prosecution duties and responsibilities. Knowledge of terminology and procedures. Ability to communicate effectively, both orally and in writing. Database and records management skills (CPI a plus.) Ability to analyze and solve problems. Ability to maintain confidentiality of records and information. Skill in the use of personal computers and related software applications. Ability to create, compose, and edit written materials. Ability to gather data, compile information, and prepare reports. Strong interpersonal skills and the ability to work effectively with a wide range ofconstituencies in a diverse community.Baker Botts L.L.P. is a Federal contractor and an Equal Opportunity Employer. Baker Botts is subject to Executive Order 11246 and is required to take affirmative action to employ and advance in employment qualified minorities, women, protected veterans, and individuals with disabilities. Baker Botts considers all qualified applicants for employment without regard to race, color, gender, sex, age, religion, creed, national origin, citizenship, marital status, sexual orientation, disability, medical condition, military and veteran status, gender identity or expression, genetic information or any other basis protected by federal, state or local.",Intellectual Property Legal Secretary Job in Austin,Full Time Employee,"Austin, TX 78701",Legal Services,http://jobview.monster.com/intellectual-property-legal-secretary-job-austin-tx-us-171266723.aspx?mescoid=2300332001001&jobPosition=4,,Legal,0606a6492d96eae5dbe9ddda5c03e438,ADVOCATE
United States of America,US,,No,jobs.monster.com,"We are a locally owned firm that creates and executes promotional campaigns for a wide range of clients in the local area. We are now accepting applications for Entry Level Account Managers and Event Planners to grow with our business. Be part of an exciting, fun work environment while helping to develop the local market! Primary Duties of the Jr Account Manager Impacts sales results by developing, supporting and executing field marketing and segment activities.Executes Marketing campaigns and Plans Events depending on expertise.Works with appropriate clients to support campaigns.Works with various corporate/field marketing managers to determine appropriate customized programs and strategies for various market segments.Provides coordination and project management to ensure event success.Once the management capacity is reached, may also attend these events as required.Monitors use of existing sales tools.Provides input on requirements for additional tools.Publicizes event and works with Account Development to raise awareness and drive high levels of attendance and participation by targeted audience.Advises on new ideas to generate revenue for various clientele  RequirementsBachelor’s degree preferred not required.  Ability to work cooperatively as part of a team.  Interact with customers to provide top notch service.  Upbeat, energetic, positive personality!! Competitive & Career Driven  Motivated individuals",Jr Account Manager - Entry Level Job in Greenville,Full Time Employee,"Greenville, NC 27834",RetailAdvertising and PR ServicesManagement Consulting Services,http://jobview.monster.com/jr-account-manager-entry-level-job-greenville-nc-us-171453803.aspx?mescoid=4100683001001&jobPosition=16,,Project/Program Management,8113b3906f27cc210dfa2ffb8466288e,SALES
United States of America,US,,No,jobs.monster.com,"This is a 6 month contract to direct position hiring IMMEDIATELYAll qualified resumes will receive feedback within 24 hoursRESPONSIBILITIES:1.    Investigate, identify, and develop new designs and existing product re-designs to accommodate alternative manufacturing techniques for cost/defect reduction or value stream simplification.2.    Provide “Design for Manufacturing and Assembly (DFMA)” feedback to design engineers during prototyping.  Conduct/ Participate in cross-team “Failure Mode Effect Analysis (FMEA)” to mitigate failure modes in both process and design.3.    Investigation and develop recommendations for capital justification and purchase of new equipment and tooling.  Define the equipment/process technology roadmap for cost savings initiatives.4.    Develop design guidelines for alternative manufacturing techniques such as: injection molding, spin welding, cold forming, deep drawing, die casting, hot-forging.5.    Ensure new alternative manufacturing processes will operate within quality metric targets.  Identify trends in process performance and execute root-cause analysis and corrective action plans to ensure all new processes meet targets.6.    Lead and/or mentor a technical staff for support to production teams for potential and existing technical issues.  Set standards for and train others on operation and maintenance support for new equipment and/or processes. 7.    Support Engineering Change Orders (ECO) that affect the targeted manufacturing process or design improvements, including updates to routings and work instructions.8.    Identify and evaluate potential alternative technology suppliers/ partners to facilitate cost reduction concepts.9.    Ability to travel up to 10% of the time to investigate alternative manufacturing processes or support cost savings initiativesQUALIFICATIONS:Education/Experience:•    Bachelor’s Degree in Plastics, Manufacturing, or Mechanical Engineering or similar field required•    10 years’ experience in a project/manufacturing engineering position with a strong tight tolerance plastic design background•    Experience in engineering and high temp resins•    Proficiency with Solidworks/Moldflow or similar software•    Plastic Injection Molding Experience Required•    Experience with MS Office or SimilarKnowledge, Skills and AbilitiesExperience using Tools:  5 Tools Required; (7 Tools Preferred)● Lean Manufacturing● Statistical Analysis Software● GD&T● VSM● DFM● pFMEA              ● dFMEA● Structured Problem Solving",Injection Molding Engineer Job in Lebanon,Full Time,"Lebanon, NH",,http://jobview.monster.com/Injection-Molding-Engineer-Job-Lebanon-NH-US-165548793.aspx?mescoid=1700190001001&jobPosition=18,,,ad170c9902f8db017a97b32a1c26a143,ENGINEERING
United States of America,US,,No,jobs.monster.com,"  Description   SUMMARY/GENERAL DESCRIPTION OF JOB:   Incumbent uses various tools, testing instruments and equipment to install, inspect, repair, maintain, adjust and troubleshoot various high voltage and peripheral low voltage systems/equipment up to 115KV.   ESSENTIAL DUTIES & JOB FUNCTIONS: Performs work on various high voltage and peripheral low voltage systems/equipment up to 115KV. Installs, operates, maintains and repair transmission, distribution, and generation equipment including transformers, generators, poles and pole line conductors, circuit breakers, switchboards, controls, and underground conductors.  Installs and climbs poles and steel towers. Installs and repairs overhead power lines in both normal maintenance situations and in storm damage situations. Operates bucket trucks and digger/derrick trucks.  Installs, splices, and terminates medium voltage cable.  Operates breakers and switches to isolate circuits. Reads and understands blueprints and drawings, specification, and switching orders.  Services battery systems. Troubleshoots and evaluates system components for serviceability.  Makes basic electrical computations for load requirements and use all standard test equipment.  Uses electrical and pneumatic hand tools, chain saws and tree trimming equipment. Performs other related duties as assigned. May perform work in other classifications when incidental work is necessary to the accomplishment of the work assignment.  Significant work in another job classification may be required if accompanied by any wage adjustments applicable. Accountable For: The proper use of tools and equipment commonly used in the High Voltage Electrician field. Completing all mandated training requirements per government and management directives. Timely and cost effective performance of duties. Timely completion and accuracy of all departmental work. Dealing with a variety of people in a professional, courteous manner in diversified situations. Adherence to established company safety policies and good industrial and office safety practices. Compliance with company Standard Operating Procedures and Personnel policies and procedures. Having the ability to work well under pressure. Qualifications   Mandatory Completion of a 4 year technical training program. Technical Training may include an accredited technical training program or recognized, established apprenticeship program.  Training may be substituted with progressive “hands on” experience, specifically in the high voltage area, on a year for year basis, with at least two years at an apprentice level. Four (4) years’ experience in power distribution and maintenance up to 115KV. Must possess at a minimum a general journey level electrician (01). Ability to read blueprints, follow switching orders and safety procedures.  Ability to demonstrate a thorough knowledge of air and oil switches, circuit breakers, switchgear, overhead and underground power distribution systems, including operation, maintenance, troubleshooting, and repair.  Proficiency in medium voltage cable splicing and terminating.  Ability to work at various heights and in manholes.  Experience in bucket truck, auger/derrick truck operation. Must have and maintain hand tools of the trade to perform the normal work of the classifications. Must have knowledge of, and know how to use, specialized tools needed to perform repair functions. Ability to troubleshoot equipment. Ability to meet and maintain company physical and security requirements and clearance eligibility when required.  Must possess good communication skills for a service team environment. Valid state driver’s license with acceptable driving record. Must possess or obtain a Washington State Commercial Driver’s License within 6 months of hire.  Ability to successfully pass any background checks and/or drug testing required on the contract. U.S. Citizenship. Ability to successfully obtain and maintain a SECRET clearance, post-employment.",Electrician,Full Time Employee,"Silverdale, WA",Other/Not Classified,http://jobview.monster.com/Electrician-High-Voltage-UNION-Job-SILVERDALE-WA-US-165678768.aspx?mescoid=4700805001001&jobPosition=5,,Installation/Maintenance/Repair,20c0572194890dd35a6481644b8a375f,ENGINEERING
United States of America,US,,No,jobs.monster.com,"Director of Women’s and Children’s Registered Nurse, RNDallas, TX  Here's an incredible opportunity for a highly motivated and experienced nurse to take on the role of Director of Women’s and Children’s at a highly respected hospital located in the area.  Director of Women’s and Children’sReports to the CNO and looks over Labor & Delivery, Mother/Baby, Post-Partum, Pediatrics and Newborn Nursery.Must have recent director or nursing management experience looking over the women’s and / or children’s umbrella.BSN Degree required, Masters highly preferred OUR SERVICES ARE ALWAYS FREE!  All applicants must be a registered nurse and the ideal candidate will have recent nursing director experience looking over maternal child services. A strong Nurse Manager will be considered.  PLEASE CONTACT ME TODAY TO LEARN MORE!  1-800-995-2673 x 1395 Martin PaeplowPlacement Counselor, Permanent Placement ServicesCoreMedical Group1-800-995-2673 x1395mpaeplow@coremedicalgroup.comwww.linkedin.com/in/mpaeplow Keywords: women’s services, mother, baby, maternal, child, obstetrics, gyn, labor and delivery, nurse manager, management, supervisor, director, obstetrics, coordinator, clinical leader, emergency department, critical care, emergency services, director, manager, magnet, ER, ED, E.R., E.D, intensive care, nurse manager, CNO, Director of ER, Director of emergency services, emergency room, critical care, icu, ccu    ",Director of Women’s and Children’s – RN – Nurse – $K+ Job in Dallas,Full Time Employee,"Dallas, TX",Healthcare Services,http://jobview.monster.com/director-of-women%E2%80%99s-children%E2%80%99s-%E2%80%93-rn-%E2%80%93-nurse-%E2%80%93-120k-job-dallas-tx-us-168861112.aspx?mescoid=2900498001001&jobPosition=18,"100,000.00 - 130,000.00 $ /year",Medical/Health,89e871fb48f800e07482a6ca72f59a99,HEALTHCARE
United States of America,US,,No,jobs.monster.com,"Detroit area Automotive manufacturer is seeking a Quality Tech due to recent growth. Ideal candidates will be able to lead and support the production area in continuous improvement efforts. The position is on 1st, 2nd or 3rd shift. Candidate should have experience performing gage and capability studies and also have the ability to act as a liaison between the company and the customer. Candidate should have knowledge of TS 16949 quality standards and statistical process control (SPC). Preference will be given to candidates with a strong stamping background and is well versed in GD&T and blueprint reading. Responsibilities for the QA/QC TechnicianInterface with the Quality Manager to address quality issueSet-up and check dimensions on parts, using metrology instruments, to ensure parts meet quality standards and that dimensions are accurateAbility to act as liaison between the company and the customerPerform gage studies and capability studiesRequirements for the QA/QC TechnicianComputer skills and math skills sufficient to perform department related tasks are requiredMust be able to operate basic metrology instruments, optical comparator, hardness tester and Coordinate Measurement Machine.Calibration of equipment gages Ability to work effectively with peopleKnowledge of TS16949 quality standards and Statistical process control (SPC); stamping; GD&T and blueprint reading.This Job is located in Saint Clair Shores, MI -> United States",QA/QC Technician - TS /Quality Job in Saint Clair Shores,Full Time Employee,"Saint Clair Shores, MI 48082",,http://jobview.monster.com/qa-qc-technician-ts-16949-quality-job-saint-clair-shores-mi-us-176455564.aspx?mescoid=1900306001001&jobPosition=4,"37,440.00 - 39,520.00 $ /year",,5f5d06d6f5afefc161b6329b738d054e,AUTOMOBILE
United States of America,US,,No,jobs.monster.com,"About Us: Dalmatian Fire, Inc. is a full service fire protection contractor for commercial, industrial, institutional, and residential properties. As a leader among fire protection companies, we are in the business of protecting lives and property with our system design and installation. We do most of our work as Indiana, Ohio, and Kentucky fire protection contractors, but we have the capability, depending on the project, to travel with you anywhere in the United States. Job Title:Fire Sprinkler Designer Job Summary: Design Fire Protection Systems for all types of projects including Industrial, Commercial and Residential. Perform layout using AutoCad/ HydraCad, and create hydraulic calculations & pipe lists for Pre-fabrication. Must be organized, efficient and work well with the design team. Good computer skills are necessary for this position. Essential Duties and Responsibilities: Design & Layout of Fire Sprinkler Systems BIM modeling Hydraulic Calculations Field Surveying Listing for Fabrication Coordination Between Trades Other duties as assigned Qualifications: Bachelor’s Degree in a technical or business discipline preferred or equivalent experience. Examples include:  Architectural, Civil Engineering, Mechanical Engineering, Construction Management Degrees NICET certification preferred High Mechanical Interest Experience in the Fire Protection Design Field, preferred AutoCad experience and/or Hydratec Experience required Ability to multi-task to the extreme Valid driver’s license and excellent driving record Excellent communicator, self-motivated individual with great organizational skills Only applicants who possess the minimum qualifications will be considered Candidates must successfully complete employment background check. We offer our employees a competitive salary and comprehensive benefits package and are always looking for individuals with the talent and skills required to contribute to our continued growth and success.  EOE M/F/Vet/DisabledClick here to apply online",Fire Sprinkler System Designer Job in Cincinnati,Full Time Employee,Location:,Construction - Industrial Facilities and Infrastructure,http://jobview.monster.com/fire-sprinkler-system-designer-job-cincinnati-oh-us-170912980.aspx?mescoid=2700414001001&jobPosition=6,,Engineering,743dda4e0fbd5fdc5da101b4bbd3cca0,ENGINEERING
United States of America,US,,No,jobs.monster.com,"Report this job About the Job Moroch Holdings Inc. (MHI), a privately owned family of integrated marketing and communication companies with over 35 U.S. offices and 500+ employees. MHI Family of Companies include Moroch Partners, Inc., Inspire, Sly Fox, LimeGreen Moroch, Side Chops, Bond Moroch, NEXTMedia, and other strategic partners. For further information on MHI, please visit www.moroch.com    Location:  Dallas, TX   Job Title:  External Traffic Coordinator Job Type: Direct Successful candidate should have:   1+ years’ related experience Solid understanding/experience with methodology used to deliver traffic information/instructionsExcellent communication skills, written and verbalExcellent attention to detail for administrative, coordination and project management type of work  Job Summary:The External Traffic Coordinator works with various Moroch departments and outside vendors to provide accurate traffic information/instructions to television stations, radio stations, internet publishers, and any other new media vendors for all media schedules in a timely manner. Essential Duties & Responsibilities: Works with Account Service to determine which creative will run for each schedule and follows appropriate procedures to secure approval from account service for traffickingDistributes media buy information to Account Service personnelAssists Account Service with any questions regarding media or creativeEnsures creative requested is valid (i.e.: correct medium, use dates, market, talent, etc.)Works with Moroch Production and national vendors as to when creative will be available for shippingOrders dubs from appropriate vendors insuring arrival at the correct stations in a timely mannerGenerates broadcast traffic instructions in a timely manner for all campaigns indicating what, when and how to run spotsFaxes and emails traffic instructions to stationsEveryday communication with stations (i.e., tracking, re-ships, discrepancies, re-faxing, and confirmation of revisions)Responsible for filling miscellaneous dub requestsMaintains accurate billing records and submits approved billing to Accounting Department by billing deadline each month; adheres to 30 day billing cycleChecks invoices for correct quantities, spot numbers/titles and amountsResolves billing discrepancies with vendorsResponsible for coding vendor’s purchase orders with accurate client, job and cost center informationEnters traffic into Strata for every buyAssists in maintaining accurate records for Talent & Residual UsageFiles and maintains accurate traffic and backup paperwork for assigned marketsKeeps Traffic Manager informed of revisions for reporting purposesTraffics web banners using third party ad serves General Knowledge: Fosters a positive attitude among fellow agency associatesContributes to the communication & training of traffic for new account executivesReturns all voice mail message and phone calls within 24 hoursAppropriately manages and is accountable for assigned markets within deadlines and on budgetAdheres to all company policiesAssists with other agency projects, as requestedJob Requirements: Solid understanding of and experience with methodology used to deliver traffic information/instructions or similar detail work is preferred Proven enjoyment of, and success in administrative, coordination and project management type of work Written, verbal & oral communication skills Extremely detail-oriented & highly organized with strong planning & coordinating skills Flexible; can wear many hats, switching back and forth between tasks, software applications & departments Strong PC skills and Microsoft Office experience; ability to learn proprietary software quickly Education &/or Experience:Bachelor’s Degree or equivalent, or 1+ years’ related traffic experience and/or training; or equivalent combination of education and experience  Applications Required:  MS Office, Media Ocean MHI is an Equal Employment Opportunity employer. This job description reflects the general details considered necessary to describe the principal functions of the job as it exists today. It shall not be construed as a detailed description of all of the work requirements inherent in the job nor is it intended to be an exhaustive list of responsibilities, duties, & skills necessary to perform the job.  Primary and secondary duties may be revised at any time due to business needs  Report",Moroch Holdings,"Full Time, Employee","Moroch Holdings Inc. (MHI), a privately owned family of integrated marketing and communication companies with over 35 U.S. offices and 500+ employees. MHI Family of Companies include Moroch Partners, Inc., Inspire, Sly Fox, LimeGreen Moroch, Side Chops, Bond Moroch, NEXTMedia, and other strategic partners. For further information on MHI, please visit www.moroch.com    Location:  Dallas, TX   Job Title:  External Traffic Coordinator Job Type: Direct Successful candidate should have:   1+ years’ related experience Solid understanding/experience with methodology used to deliver traffic information/instructionsExcellent communication skills, written and verbalExcellent attention to detail for administrative, coordination and project management type of work  Job Summary:The External Traffic Coordinator works with various Moroch departments and outside vendors to provide accurate traffic information/instructions to television stations, radio stations, internet publishers, and any other new media vendors for all media schedules in a timely manner. Essential Duties & Responsibilities: Works with Account Service to determine which creative will run for each schedule and follows appropriate procedures to secure approval from account service for traffickingDistributes media buy information to Account Service personnelAssists Account Service with any questions regarding media or creativeEnsures creative requested is valid (i.e.: correct medium, use dates, market, talent, etc.)Works with Moroch Production and national vendors as to when creative will be available for shippingOrders dubs from appropriate vendors insuring arrival at the correct stations in a timely mannerGenerates broadcast traffic instructions in a timely manner for all campaigns indicating what, when and how to run spotsFaxes and emails traffic instructions to stationsEveryday communication with stations (i.e., tracking, re-ships, discrepancies, re-faxing, and confirmation of revisions)Responsible for filling miscellaneous dub requestsMaintains accurate billing records and submits approved billing to Accounting Department by billing deadline each month; adheres to 30 day billing cycleChecks invoices for correct quantities, spot numbers/titles and amountsResolves billing discrepancies with vendorsResponsible for coding vendor’s purchase orders with accurate client, job and cost center informationEnters traffic into Strata for every buyAssists in maintaining accurate records for Talent & Residual UsageFiles and maintains accurate traffic and backup paperwork for assigned marketsKeeps Traffic Manager informed of revisions for reporting purposesTraffics web banners using third party ad serves General Knowledge: Fosters a positive attitude among fellow agency associatesContributes to the communication & training of traffic for new account executivesReturns all voice mail message and phone calls within 24 hoursAppropriately manages and is accountable for assigned markets within deadlines and on budgetAdheres to all company policiesAssists with other agency projects, as requestedJob Requirements: Solid understanding of and experience with methodology used to deliver traffic information/instructions or similar detail work is preferred Proven enjoyment of, and success in administrative, coordination and project management type of work Written, verbal & oral communication skills Extremely detail-oriented & highly organized with strong planning & coordinating skills Flexible; can wear many hats, switching back and forth between tasks, software applications & departments Strong PC skills and Microsoft Office experience; ability to learn proprietary software quickly Education &/or Experience:Bachelor’s Degree or equivalent, or 1+ years’ related traffic experience and/or training; or equivalent combination of education and experience  Applications Required:  MS Office, Media Ocean MHI is an Equal Employment Opportunity employer. This job description reflects the general details considered necessary to describe the principal functions of the job as it exists today. It shall not be construed as a detailed description of all of the work requirements inherent in the job nor is it intended to be an exhaustive list of responsibilities, duties, & skills necessary to perform the job.  Primary and secondary duties may be revised at any time due to business needs ",Advertising and PR Services,http://jobview.monster.com/advertising-external-traffic-coordinator-job-dallas-tx-us-172996150.aspx?mescoid=5301035001001&jobPosition=20,,,be1375557c4f650cee9921bc43b0848d,DIGITAL-MEDIA
United States of America,US,,No,jobs.monster.com,"We are looking for enthusiastic, career-minded, motivated individuals to become independent insurance sales representatives, working in a professional business-to-business sales environment. As an independent insurance agent representing Aflac, you’ll have the opportunity to build your own business and enjoy a flexible work schedule, while being backed with the support of a Fortune 500 company and industry leader.Key Responsibilities: •Use your networking and consultative skills to help CEOs, business owners and HR managers determine which voluntary benefits programs suit their employees best•Provide service for policyholders•Retain current client relationshipsBenefits:•High brand awareness, supported by national advertising campaigns• Professional sales support from a friendly headquarters staff•Orientation, online and hands-on training, and certifications •Professional marketing materials •Competitive commissions & vested lifetime renewals•Generous stock bonus program•Management opportunities for qualified candidatesQualities of Aflac Benefits Consultants:•Desire to work with the leading provider of voluntary benefits at the worksite•Vibrant personality and professional presence•Drive and determination •Desire to help others•Entrepreneurial spirit•Bachelor’s degree preferred, but not requiredAbout UsWhen a policyholder gets sick or hurt, Aflac helps make a difference by paying cash benefits fast. For nearly six decades, Aflac insurance policies have given policyholders the opportunity to focus on recovery, not financial stress. In the United States, Aflac is the leading provider of voluntary insurance at the worksite. In Japan, Aflac is the number one life insurance company in terms of individual policies in force. Aflac individual and group insurance products help provide protection to more than 50 million people worldwide. For eight consecutive years, Aflac has been recognized by Ethisphere magazine as one of the World's Most Ethical Companies. In 2014, Fortune magazine recognized Aflac as one of the 100 Best Companies to Work For in America for the 16th consecutive year. Also, in 2014, Fortune magazine included Aflac on its list of Most Admired Companies for the 13th time, ranking the company number one in the life and health insurance category. Aflac Incorporated is a Fortune 500 company listed on the New York Stock Exchange under the symbol AFL. To find out more about Aflac, visit aflac.com or espanol.aflac.com. Aflac agents are independent agents of Aflac, and are not employees of Aflac. Certain criminal convictions may prohibit you from becoming an independent licensed agent under state and/or federal law.   ",Aflac - Benefits Sales Consultant Job in Harrison,Full Time,"Harrison, TN 37341",Insurance,http://jobview.monster.com/aflac-benefits-sales-consultant-job-harrison-tn-us-168535255.aspx?mescoid=4100683001001&jobPosition=6,,Accounting/Finance/Insurance,ee85d62edb98bae91e47402c5bf9beed,SALES
United States of America,US,,No,jobs.monster.com,"Proto Labs (PRLB) is a leading online and technology enabled quick-turn manufacturer. Our technology, innovation and people have made us the world's fastest manufacturer of custom prototype and low-volume parts. Proto Labs revolutionized our industry by developing proprietary computing technologies and automated manufacturing processes that enable us to create ""Real Parts, Really Fast"".   Our FineLine Additive Manufacturing Division, located in North Carolina’s Research Triangle Park makes custom prototype and production parts for companies worldwide using Rapid Prototyping, Additive Manufacturing and 3D Printing technologies. We have a fast-growing, high-energy team of associates who work together in a friendly environment.   Position Overview:   The Model Finisher is responsible for the safe cleaning and finishing of RP models in accordance with customer requirements. Identifying quality non-conformances related to build issues, parts cleaning, support removal, sanding and dry-blasting. This shift will be Monday, Tuesday, Thursday, Friday (10 hr shifts)  Specific duties include: Effectively use all checklists associated with the cleaning and finishing of RP models. Remove support structure and sand remaining supports to create a smooth, clean surface according to specified finish level using the appropriate tools.   Utilize grit blasting machines properly to ensure an even, matte finish if specified by customer. Count parts and verify order quantities. Ensure order quantities and customer specifications have been met. Enter process information into computer. Interact with Team Leads, Quality Inspector and Supervisor regarding issues with order quantities or part quality. Maintain a clean and safe laboratory environment by complying with Fineline Safety Procedures, and Regulations. Assist in the removal and disposal of contaminated materials according to Fineline Procedures. Assist in the general clean-up and maintenance of the facility. Maintain a resin free work environment outside of the specific part cleaning area. Contribute to team effort by accomplishing related tasks as needed. Continually seek to improve work processes and individual performance. Properly utilize Kanban (pull-card) system for maintaining correct inventory levels. Observe all Fineline Safety and Quality Procedures. Wear all required PPE (gloves, lab coats, etc.). Perform other duties as assigned. Proto Labs is an Affirmative Action / Equal Opportunity Employer: Minorities, Women, Veterans & Disabilities. Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. Qualifications Education Required High School or better. Experience Required Strong attention to detail and ability to focus on one task for extended periods is required. Able to work in a fast paced, team oriented environment. Good written and oral communication skills Must be able to actively contribute in a team based environment; encourage open communication and positive interaction with peers and management to effectively reach a common goal. Must have a strong service and quality focus. Must regard safety as a core value. Able to work safely with sharp tools/objects including hobby knives, utility knives, files, abrasives, rotary tools, general cutters and more. Able to make precise, coordinated movements of fingers and hands to manipulate and work on parts. Able to use measuring instruments such as scales and calipers. Able to use a computer and calculator. Able to read and write in English, and do basic arithmetic. Must be punctual and have good attendance. Able to comprehend and follow printed and computer-screen instructions, and direction from Supervisors and Team Leads.",Model Finisher - Saturday - Tuesday Shift Job in Raleigh,Full Time Employee,"Raleigh, NC",Manufacturing - Other,http://jobview.monster.com/Model-Finisher-Saturday-Tuesday-Shift-Job-Raleigh-NC-US-166024098.aspx?mescoid=4100685001001&jobPosition=16,,Manufacturing/Production/Operations,8ba93afca6effc9eeb826b740fd1a5bd,ENGINEERING
